REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2015/2016,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115252568,43.1.1.24.5,91.4
2017/2018,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115252568,43.1.1.24.5,91.1
2019/2020,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115252568,43.1.1.24.5,89.9
2021/2022,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115252568,43.1.1.24.5,86.8
2015/2016,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115252569,43.1.1.24.6,94.5
2017/2018,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115252569,43.1.1.24.6,93.9
2019/2020,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115252569,43.1.1.24.6,93.5
2021/2022,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115252569,43.1.1.24.6,90.4
2015/2016,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115252570,43.1.1.24.7,0
2017/2018,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115252570,43.1.1.24.7,0
2019/2020,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115252570,43.1.1.24.7,0
2021/2022,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115252570,43.1.1.24.7,0
2015/2016,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from the provincial rate,Number,223,units,0,v115252571,43.1.1.24.8,0
2017/2018,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from the provincial rate,Number,223,units,0,v115252571,43.1.1.24.8,0
2019/2020,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from the provincial rate,Number,223,units,0,v115252571,43.1.1.24.8,0
2021/2022,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from the provincial rate,Number,223,units,0,v115252571,43.1.1.24.8,
2017/2018,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078787032,43.1.1.24.9,0
2019/2020,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078787032,43.1.1.24.9,0
2021/2022,"Medium population centres, Alberta",,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078787032,43.1.1.24.9,-1
2015/2016,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115255700,44.1.1.3.1,372400
2017/2018,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115255700,44.1.1.3.1,356100
2019/2020,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115255700,44.1.1.3.1,385900
2021/2022,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115255700,44.1.1.3.1,300100
2015/2016,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115255701,44.1.1.3.2,335500
2017/2018,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115255701,44.1.1.3.2,315100
2019/2020,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115255701,44.1.1.3.2,339200
2021/2022,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115255701,44.1.1.3.2,271500
2015/2016,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115255702,44.1.1.3.3,415300
2017/2018,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115255702,44.1.1.3.3,397000
2019/2020,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115255702,44.1.1.3.3,429900
2021/2022,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115255702,44.1.1.3.3,329800
2015/2016,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115255703,44.1.1.3.4,71.9
2017/2018,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115255703,44.1.1.3.4,70.6
2019/2020,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115255703,44.1.1.3.4,67.4
2021/2022,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115255703,44.1.1.3.4,53.3
2015/2016,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115255704,44.1.1.3.5,69.2
2017/2018,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115255704,44.1.1.3.5,67.7
2019/2020,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115255704,44.1.1.3.5,63.7
2021/2022,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115255704,44.1.1.3.5,50.2
2015/2016,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115255705,44.1.1.3.6,74.5
2017/2018,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115255705,44.1.1.3.6,73.3
2019/2020,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115255705,44.1.1.3.6,70.8
2021/2022,"Small population centres, Alberta",,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115255705,44.1.1.3.6,56.4
2015/2016,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115255706,44.1.1.3.7,0
2017/2018,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115255706,44.1.1.3.7,0
2019/2020,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115255706,44.1.1.3.7,0
2021/2022,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115255706,44.1.1.3.7,-1
2015/2016,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from the provincial rate,Number,223,units,0,v115255707,44.1.1.3.8,0
2017/2018,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from the provincial rate,Number,223,units,0,v115255707,44.1.1.3.8,0
2019/2020,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from the provincial rate,Number,223,units,0,v115255707,44.1.1.3.8,0
2021/2022,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from the provincial rate,Number,223,units,0,v115255707,44.1.1.3.8,
2017/2018,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078787497,44.1.1.3.9,0
2019/2020,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078787497,44.1.1.3.9,0
2021/2022,"Small population centres, Alberta",,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078787497,44.1.1.3.9,-1
2015/2016,"Small population centres, Alberta",,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115255708,44.1.1.4.1,31200
2017/2018,"Small population centres, Alberta",,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115255708,44.1.1.4.1,35100
2019/2020,"Small population centres, Alberta",,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115255708,44.1.1.4.1,57100
2021/2022,"Small population centres, Alberta",,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115255708,44.1.1.4.1,84900
2015/2016,"Small population centres, Alberta",,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115255709,44.1.1.4.2,24900
2017/2018,"Small population centres, Alberta",,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115255709,44.1.1.4.2,27600
2019/2020,"Small population centres, Alberta",,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115255709,44.1.1.4.2,41600
2021/2022,"Small population centres, Alberta",,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115255709,44.1.1.4.2,73100
2015/2016,"Small population centres, Alberta",,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115255710,44.1.1.4.3,37800
2017/2018,"Small population centres, Alberta",,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115255710,44.1.1.4.3,43300
2019/2020,"Small population centres, Alberta",,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115255710,44.1.1.4.3,75500
2021/2022,"Small population centres, Alberta",,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115255710,44.1.1.4.3,99400
