REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2007/2008,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49061980,138.1.1.45.3,84742
2009/2010,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49061980,138.1.1.45.3,86807
2007/2008,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49061982,138.1.1.45.5,92.6
2009/2010,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49061982,138.1.1.45.5,94.1
2007/2008,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49061983,138.1.1.45.6,90.3
2009/2010,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49061983,138.1.1.45.6,92.4
2007/2008,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49061984,138.1.1.45.7,94.9
2009/2010,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49061984,138.1.1.45.7,95.9
2007/2008,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49061986,138.1.1.45.9,0
2009/2010,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49061986,138.1.1.45.9,1
2007/2008,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the provincial rate,Number,223,units,0,v49061976,138.1.1.45.10,0
2009/2010,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the provincial rate,Number,223,units,0,v49061976,138.1.1.45.10,1
2007/2008,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the peer group rate,Number,223,units,0,v49061977,138.1.1.45.11,0
2009/2010,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the peer group rate,Number,223,units,0,v49061977,138.1.1.45.11,1
2007/2008,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49061978,138.1.1.45.12,0
2009/2010,"Palliser Health Region, Alberta",4822-E,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49061978,138.1.1.45.12,0
2007/2008,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42959310,138.1.1.18.1,17354
2009/2010,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42959310,138.1.1.18.1,17821
2007/2008,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42959311,138.1.1.18.2,13990
2009/2010,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42959311,138.1.1.18.2,14741
2007/2008,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42959312,138.1.1.18.3,20718
2009/2010,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42959312,138.1.1.18.3,20901
2007/2008,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42959314,138.1.1.18.5,20.1
2009/2010,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42959314,138.1.1.18.5,20.2
2007/2008,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42959315,138.1.1.18.6,16.4
2009/2010,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42959315,138.1.1.18.6,16.7
2007/2008,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v42959316,138.1.1.18.7,23.9
2009/2010,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v42959316,138.1.1.18.7,23.6
2007/2008,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the Canada rate,Number,223,units,0,v42959318,138.1.1.18.9,0
2009/2010,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the Canada rate,Number,223,units,0,v42959318,138.1.1.18.9,0
2007/2008,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the provincial rate,Number,223,units,0,v42959319,138.1.1.18.10,0
2009/2010,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the provincial rate,Number,223,units,0,v42959319,138.1.1.18.10,0
2007/2008,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the peer group rate,Number,223,units,0,v42959320,138.1.1.18.11,0
2009/2010,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the peer group rate,Number,223,units,0,v42959320,138.1.1.18.11,0
2007/2008,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from previous reference period,Number,223,units,0,v42959321,138.1.1.18.12,0
2009/2010,"Palliser Health Region, Alberta",4822-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from previous reference period,Number,223,units,0,v42959321,138.1.1.18.12,0
2007/2008,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v42959538,138.1.1.19.1,64253
2009/2010,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v42959538,138.1.1.19.1,62836
2007/2008,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v42959539,138.1.1.19.2,61258
2009/2010,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v42959539,138.1.1.19.2,58035
2007/2008,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v42959540,138.1.1.19.3,67247
2009/2010,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v42959540,138.1.1.19.3,67638
2007/2008,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v42959542,138.1.1.19.5,72.9
2009/2010,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v42959542,138.1.1.19.5,70.4
2007/2008,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v42959543,138.1.1.19.6,69.6
2009/2010,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v42959543,138.1.1.19.6,65.3
2007/2008,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v42959544,138.1.1.19.7,76.2
2009/2010,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v42959544,138.1.1.19.7,75.5
2007/2008,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v42959546,138.1.1.19.9,1
2009/2010,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v42959546,138.1.1.19.9,0
2007/2008,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the provincial rate,Number,223,units,0,v42959547,138.1.1.19.10,1
2009/2010,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the provincial rate,Number,223,units,0,v42959547,138.1.1.19.10,1
2007/2008,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the peer group rate,Number,223,units,0,v42959548,138.1.1.19.11,1
2009/2010,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the peer group rate,Number,223,units,0,v42959548,138.1.1.19.11,0
2007/2008,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v42959549,138.1.1.19.12,0
2009/2010,"Palliser Health Region, Alberta",4822-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v42959549,138.1.1.19.12,0
2007/2008,"Palliser Health Region, Alberta",4822-E,Mood disorder,Number of persons,Number,223,units,0,v47931141,138.1.1.44.1,5445
2009/2010,"Palliser Health Region, Alberta",4822-E,Mood disorder,Number of persons,Number,223,units,0,v47931141,138.1.1.44.1,6144
2007/2008,"Palliser Health Region, Alberta",4822-E,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v47931145,138.1.1.44.2,3809
2009/2010,"Palliser Health Region, Alberta",4822-E,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v47931145,138.1.1.44.2,3534
2007/2008,"Palliser Health Region, Alberta",4822-E,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v47931146,138.1.1.44.3,7080
2009/2010,"Palliser Health Region, Alberta",4822-E,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v47931146,138.1.1.44.3,8753
2007/2008,"Palliser Health Region, Alberta",4822-E,Mood disorder,Percent,Percent,239,units,0,v47931148,138.1.1.44.5,6
2009/2010,"Palliser Health Region, Alberta",4822-E,Mood disorder,Percent,Percent,239,units,0,v47931148,138.1.1.44.5,6.6
2007/2008,"Palliser Health Region, Alberta",4822-E,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v47931149,138.1.1.44.6,4.2
2009/2010,"Palliser Health Region, Alberta",4822-E,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v47931149,138.1.1.44.6,3.8
2007/2008,"Palliser Health Region, Alberta",4822-E,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v47931150,138.1.1.44.7,7.8
2009/2010,"Palliser Health Region, Alberta",4822-E,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v47931150,138.1.1.44.7,9.5
2007/2008,"Palliser Health Region, Alberta",4822-E,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v47931152,138.1.1.44.9,0
2009/2010,"Palliser Health Region, Alberta",4822-E,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v47931152,138.1.1.44.9,0
2007/2008,"Palliser Health Region, Alberta",4822-E,Mood disorder,Statistically different from the provincial rate,Number,223,units,0,v47931142,138.1.1.44.10,0
